MD5KEY_ORDERSALE,ChangeReceived,OrderNumber,TaxAmount,MealLocation,TransactionId,StoreNumber,date
FB77B2C11E620E6659EF903D61CB353B,0.0,14249,0.51,1,14249,4904,2015-06-03
FBA0648BAF7F269D60E9B0E22B3118CD,0.01,6348,0.99,0,6348,46673,2015-06-03
FBDD4F01DA2546AD99A34C59466318DF,0.0,10792,0.6,0,10793,12631,2015-06-03
FC44338D7BF65233FAE63552D1E8F609,0.0,10725,0.0,0,10726,12631,2015-06-03
FC906B897B00A2FAE4F8045E988BEA6A,0.0,6341,1.02,0,6341,46673,2015-06-03
FC906D31E824213D35937B164BEE02E4,0.0,14189,0.0,0,14189,4904,2015-06-03
FCD3F0238849EF6121BAF6EEF9C9937A,4.03,14220,0.47,0,14220,4904,2015-06-03
FD4DEA3BC1D1E71A05A11D3B50526C1F,0.0,7006,0.7,0,7006,20974,2015-06-03
FE2475F5DAAD380B957C56B6F523FCEB,0.0,14158,0.51,0,14158,4904,2015-06-03
FEAAA4A65054D5C9423CB01BC0EA1F14,0.0,7033,0.0,0,7033,20974,2015-06-03
FEF164090BAEBF925FD95025F3A3422E,0.0,14197,0.1,1,14197,4904,2015-06-03
0115E17D73A1072B14ED7FFB1EA009E4,11.5,10800,0.7,0,10801,12631,2015-06-04
016361E3DE6B403A2954ADE701851C0C,0.0,14382,0.69,0,14382,4904,2015-06-04
01A525BD312727A28B23717715C7614C,14.03,14469,0.47,0,14469,4904,2015-06-04
01C9118A354CC1DBD691245664FAF604,0.07,14327,0.78,0,14327,4904,2015-06-04
02EB8A891146A601942136B30AF59D7D,0.0,10839,0.3,0,10840,12631,2015-06-04
0333DFEB8185E27F7098B335C2564010,0.34,7098,0.21,0,7098,20974,2015-06-04
03855D474141DDBF921B75C79321CD1C,0.0,10894,0.23,0,10895,12631,2015-06-04
04D3AE012162D064DA6FAFA71F6CCF6E,4.65,14409,1.2,0,14409,4904,2015-06-04
0707B1B582B32257E1EEB5679C26B540,0.0,7069,0.55,0,7069,20974,2015-06-04
077D178EEF8BA7A6B3DEDEA1129823C3,0.89,14346,2.36,0,14346,4904,2015-06-04
07A694D21327CC7D5631E4387D2E6249,0.0,6437,1.02,0,6437,46673,2015-06-04
07E868EAA722E4F64691F353B4913667,0.41,14370,0.44,0,14370,4904,2015-06-04
08C843A5AF897EB081E4B2837B6DE5D2,0.0,14296,0.0,1,14296,4904,2015-06-04
094ADAB2F57677E39931727A5215D97F,0.0,6455,0.92,0,6455,46673,2015-06-04
0ADD73C6536B512D056FE45945EB197B,0.4,10843,1.85,0,10844,12631,2015-06-04
0B5D157BDAD190C483FAF2224913502A,0.0,14470,0.47,0,14470,4904,2015-06-04
0BDFF30188849CAA25454F33085D8147,0.74,14331,0.41,0,14331,4904,2015-06-04
0C783FA9A0947412015972BE6370281E,0.0,14385,0.34,0,14385,4904,2015-06-04
0C9C9DD074EA78B0D5CE75CFFA888A95,7.92,7083,0.93,0,7083,20974,2015-06-04
0D50E5F926F0DF684CE2CA17E1BE9507,0.0,14425,0.0,1,14425,4904,2015-06-04
0DAE6350CDD44A0642C721CF4F764716,0.05,7107,0.15,0,7107,20974,2015-06-04
0E0C255B138594AB2CE6BE4951222C51,8.23,14334,0.92,0,14334,4904,2015-06-04
0E6A9FA3756EC63767987772C68E41E1,0.89,14297,0.71,0,14297,4904,2015-06-04
0ED7E040F5979D48600FDD0382043945,9.87,7040,0.78,0,7040,20974,2015-06-04
0F775E27ADBC1CA716EB08DCA7174140,0.0,10870,0.35,0,10871,12631,2015-06-04
104BA97B6501E8E056D7C296FD69DFA2,0.0,10841,0.83,0,10842,12631,2015-06-04
10C751683CE010D58763E25E9038CAAC,0.0,10898,0.74,0,10899,12631,2015-06-04
110F25686DB246E2E063536FF4012143,0.0,14380,0.7,0,14380,4904,2015-06-04
11C7849792A525D2377CA0F221FE2D3D,0.0,6479,0.18,1,6479,46673,2015-06-04
11CB71444EFAB5CD5246068E3C364D0E,2.65,10906,0.6,0,10907,12631,2015-06-04
11F2F9D59EA068464F09E6C4B453F9BB,0.0,14300,0.0,1,14300,4904,2015-06-04
12ED986B0483A82C31F9738B0E1B63CF,0.01,6476,0.99,0,6476,46673,2015-06-04
13B6E5C0B5F178B5E643DFFC211921E9,0.0,10796,0.87,0,10797,12631,2015-06-04
148B0B1D5958829D7C4929FC386431F8,0.66,14320,0.34,0,14320,4904,2015-06-04
14D28B4790D1DD9130341CF079C895F2,0.0,6418,1.02,0,6418,46673,2015-06-04
1553DA32A90B3BC6F31000D4A3EEA254,0.0,14379,0.0,1,14379,4904,2015-06-04
17A7589615C6C401E7F32D1A538385CD,0.0,10851,0.58,0,10852,12631,2015-06-04
17C68FFE78898489EF6ACBDD062AAA10,0.12,7114,0.38,0,7114,20974,2015-06-04
18A4B844EAB1D0BDA230D8D682447649,0.0,7087,0.46,0,7087,20974,2015-06-04
18B44ED182C05B61D4A76603D61A07AC,0.0,14355,0.34,1,14355,4904,2015-06-04
18D50A860FF52517C3F4E2CE175AE7F7,0.0,14358,0.47,0,14358,4904,2015-06-04
193DA4DEC7B2F8E8C2E2AF871F6FF5A7,0.0,10884,1.1,0,10885,12631,2015-06-04
1965C80D226ADBBB52FE01184D675843,0.0,14426,0.05,0,14426,4904,2015-06-04
1A31201B4E54A9876478C103B9BC5279,8.01,14413,0.94,0,14413,4904,2015-06-04
1A345F36DD5150DEE9FF9996BFD62791,0.0,14352,0.47,0,14352,4904,2015-06-04
1A8DD3F681264BAE27512631C06A1A5C,12.37,10912,0.63,0,10913,12631,2015-06-04
1BA298B659CFDDE4AEE3CC67757177AB,12.13,14400,0.62,0,14400,4904,2015-06-04
1D08E1A175C15901070100FABC67F761,0.0,6480,0.0,1,6480,46673,2015-06-04
1E4E2922971E812A3245B81B50F96EC7,3.5,7061,0.5,0,7061,20974,2015-06-04
1F09842392B82A75E5180D269150B689,0.0,10803,0.67,0,10804,12631,2015-06-04
1F74723B62EAFA11F7E791DF2201FA6E,0.0,14422,1.0,0,14422,4904,2015-06-04
1FE06AA2FF55C31239748371A15C48D4,10.19,6458,0.81,0,6458,46673,2015-06-04
2066268321774BE44E8DC91921D8B929,40.14,10814,0.81,0,10815,12631,2015-06-04
20C688FF08BF2F3DA41A19A4C8532AA8,0.4,14444,0.0,1,14444,4904,2015-06-04
2132E9A10E246CCD709D4954BB368617,0.0,10848,1.4,0,10849,12631,2015-06-04
215263FB0446308F5E02BA118863DA8F,9.26,14345,0.84,0,14345,4904,2015-06-04
215BC703FCD0AF0A549BC28B7BAB9827,0.0,6462,0.11,1,6462,46673,2015-06-04
2191449487C3B0FCD171FA7D9CC223B2,0.0,14441,0.0,1,14441,4904,2015-06-04
234500461647246E136CC6B41C7117FF,14.03,14364,0.47,0,14364,4904,2015-06-04
2345DFC1A2F9AD3FD5BFBC0EB7E6CD29,10.24,14393,0.76,0,14393,4904,2015-06-04
236CEEAC12735BC1B719B6F5E549A8E6,0.11,7052,0.84,0,7052,20974,2015-06-04
23C7DCC3A83FA8A253344DEB10929495,0.03,14378,0.47,0,14378,4904,2015-06-04
243A101599762F2C5B74E83D789D65C6,0.0,7072,0.57,0,7072,20974,2015-06-04
259088597AF08AE8DFA93548EF93EE5B,4.28,6450,0.47,0,6450,46673,2015-06-04
25FFB1C1E3AD6182C37328EBCD9B38A5,0.0,14452,0.57,0,14452,4904,2015-06-04
26053464DA6EF46D166FB5C241E6C9C8,2.39,7118,1.36,0,7118,20974,2015-06-04
26F15A39F438E7A77054E53C85ABED90,0.0,7104,1.43,0,7104,20974,2015-06-04
27017CB5C13DFB04E3996EDDEC61BCFF,11.43,14434,0.67,0,14434,4904,2015-06-04
27EC951AB3D798AA4400FD3CCC06ACCD,0.0,7079,1.09,0,7079,20974,2015-06-04
27F57A1D7AF84901940F2B5CF3C10BC2,0.0,14431,0.0,1,14431,4904,2015-06-04
28751DFBF4A513524FDE85FAF25EBD3A,2.7,7075,0.95,0,7075,20974,2015-06-04
29AF8A9C30A85FAA8B839ED2530A7D32,0.0,14340,0.0,0,14340,4904,2015-06-04
2A69EC5ACD3498B953E07419761DF551,0.0,14435,0.0,0,14435,4904,2015-06-04
2A71FC6964AC10831E4A39F6A22561B3,0.0,14460,0.0,1,14460,4904,2015-06-04
2B9A59DCC9327889CE544204692435FF,0.0,10881,0.83,0,10882,12631,2015-06-04
2BD3ED69DBC579C7E1DC32DEF995C540,0.0,14472,0.74,0,14472,4904,2015-06-04
2C3A12C64E4B4B0881E146EA99F28911,0.0,10798,1.47,0,10799,12631,2015-06-04
2C734DF98F32D0DC896AA678B70E40BF,0.0,14415,0.0,1,14415,4904,2015-06-04
2CEAC352D2CC9BC5DF244EC36BAB9B92,0.0,10878,0.49,0,10879,12631,2015-06-04
2D378D233C17449D6D06C93791912FC8,0.05,10804,0.9,0,10805,12631,2015-06-04
2D70953DFED1F6327A1EB24DB0718C12,0.0,14342,0.65,0,14342,4904,2015-06-04
2EFECDC2C35172E8713918A9F0292638,0.0,6466,0.54,0,6466,46673,2015-06-04
2F2E85A8C01EF31F9A6C256D878E87B0,0.0,10872,1.03,0,10873,12631,2015-06-04
2FDB4E4C2E01043132E4A998B652C3A4,0.24,14402,0.76,0,14402,4904,2015-06-04
2FDB840939DBE24D284D6FFF75290E42,0.0,7100,0.0,0,7100,20974,2015-06-04
30C1F515B9A240FB502F1EDE6B4FFEAC,4.01,10868,0.49,0,10869,12631,2015-06-04
324227D699DE40AB3158DC5F1A4A2B54,0.0,10892,0.34,0,10893,12631,2015-06-04
32564B0ED93530DDD3E19408388200CA,0.0,14371,0.0,1,14371,4904,2015-06-04
325F3F593B98B83EC276FB3483BF1263,0.17,14335,0.23,1,14335,4904,2015-06-04
32DB88C5D3A9B0F4CAAA63175409F818,0.0,10834,0.6,0,10835,12631,2015-06-04
32EF9AFE80170E98EB4FF3B72B97B06B,0.0,14466,0.57,0,14466,4904,2015-06-04
3349D88787C03E5C520D03A9693C7D47,5.67,6424,1.18,0,6424,46673,2015-06-04
33F477C6EE836D34B6AA3C6C6C468130,0.0,7088,0.47,0,7088,20974,2015-06-04
3578CE79890BC56A28B0DB899DAF2760,11.61,10889,0.69,0,10890,12631,2015-06-04
358300CE008744A75D5BC3F5650C5320,13.11,14403,0.54,0,14403,4904,2015-06-04
359313C8B73FB1DB3163DB4D084EEFE0,0.6,10882,0.2,0,10883,12631,2015-06-04
35A7285222FADF32D9FBD155AF413847,11.12,6472,0.73,0,6472,46673,2015-06-04
35E77D00DDC3835281163A9D112619ED,0.0,14360,0.0,1,14360,4904,2015-06-04
36FD81C63BA6012C1E1863BD7FBDC22F,0.0,14420,0.7,0,14420,4904,2015-06-04
378CFA89254B5A690400CC4EC40D4839,3.25,14437,0.0,1,14437,4904,2015-06-04
37C17169A703A889838B289A104A7ADD,0.0,10854,0.65,0,10855,12631,2015-06-04
38842D01360C8B11089892B862EA1F60,1.55,6453,0.7,0,6453,46673,2015-06-04
38A813AFF2C2B4CE12AA5599DFC8AA27,9.65,7106,0.8,0,7106,20974,2015-06-04
38F0FCEFE13C9142DE37D27D6C4D186C,0.96,7076,0.54,0,7076,20974,2015-06-04
3A7AB7889B1F0A521988258040E71E92,0.0,10809,0.48,0,10810,12631,2015-06-04
3A9065218C5F5910DC8A540C7AE61B77,18.15,6436,0.15,0,6436,46673,2015-06-04
3B13FDE706604800408C076ADF4AA129,0.0,14430,0.0,1,14430,4904,2015-06-04
3B9A9D7D8FC2C5ABCB99D96D01E63E8F,0.0,6482,0.0,1,6482,46673,2015-06-04
3C6313DFA0F457AEA8BEBC7CE4D33C96,11.86,14325,0.64,0,14325,4904,2015-06-04
3CB8039A19DF3A42234C0F29056BED71,1.86,14337,0.64,0,14337,4904,2015-06-04
3D20389263160A08561C3E5E412FE2D7,13.67,6489,0.38,1,6489,46673,2015-06-04
3D94061AD29EA14481ADCD9DB6C9FFB5,0.0,14339,0.0,1,14339,4904,2015-06-04
3D97EEDAC09CDF0AFA20A5C5BCA68D3D,10.14,7067,0.76,0,7067,20974,2015-06-04
3DC193FDAB0B4BEDDFB8D5B8D67C0F93,15.15,14374,0.0,1,14374,4904,2015-06-04
3E0330C2A9CEF797CC147FF7BA4B7221,0.0,6438,2.28,0,6438,46673,2015-06-04
3ED7ADCBDAD465EB04B5FAD98C574809,2.0,14386,0.12,1,14386,4904,2015-06-04
3EE293586D558FE4F929B1BA2B7072A2,14.03,14324,0.47,0,14324,4904,2015-06-04
3EEA1520AE4AB6ED2F796902D5A9F006,11.01,6431,0.74,0,6431,46673,2015-06-04
3EF3D49DE2798F0D8FF8F62810616144,0.1,10808,0.4,0,10809,12631,2015-06-04
3FBA3A48885D2B5231CF7E95C53ED3C2,0.65,7066,0.8,0,7066,20974,2015-06-04
404DE7FBCE7318F7D1554E525672F71E,0.0,10886,1.23,0,10887,12631,2015-06-04
4056C901452C2489B1EF4C72D92AC497,0.0,10835,0.38,0,10836,12631,2015-06-04
409206715726F9F1B912087B6D2E35C3,0.0,10810,0.54,0,10811,12631,2015-06-04
416E838B76582B62B0267AB5B58F77E8,0.5,6485,0.54,0,6485,46673,2015-06-04
420745814E3C2C2F1BBD8164FD966FC7,0.58,14326,0.82,0,14326,4904,2015-06-04
4255FA0B670D0DF846BC565B9B271D7B,0.0,14310,0.74,0,14310,4904,2015-06-04
42D08DA36632E19C34EC19791DF9BF69,1.49,7071,0.66,0,7071,20974,2015-06-04
43304AC20E0EBC7CD6213E5A9ED5CD99,0.0,7037,0.46,0,7037,20974,2015-06-04
4476F83EE3E60BD3F73E3FD24D07A40D,0.0,6412,0.61,1,6412,46673,2015-06-04
44F38EC8AB3410241CA809758AED3CA2,0.0,6416,0.36,0,6416,46673,2015-06-04
46022E99068AEB385C6CA844E34728B4,0.66,14354,0.34,0,14354,4904,2015-06-04
4648F526AE24AF95C5012806A6AC63FF,0.0,7058,1.29,0,7058,20974,2015-06-04
470DC255C3798A774DAB7DCD448F6D11,0.0,14407,1.51,0,14407,4904,2015-06-04
472A743088EB761C874DC056E49EE7C6,3.46,6419,0.54,0,6419,46673,2015-06-04
480CFAB0D6242E28F9B2DD15191967C5,0.0,14391,0.47,0,14391,4904,2015-06-04
484C77162DAB42701DF65838C55D1382,2.64,6433,0.61,0,6433,46673,2015-06-04
48F92DDD417B4E16540691B5AE10476B,0.0,14458,0.0,1,14458,4904,2015-06-04
4CF4B90FF109721AE81B60F561E86243,1.7,14322,0.0,1,14322,4904,2015-06-04
4DCDFC5A8688412D114349B259E12E57,8.61,14372,0.89,0,14372,4904,2015-06-04
4DE62618F34623044FFB43FAA893F314,0.0,14333,0.72,0,14333,4904,2015-06-04
4E35257A93C8FF7149D11F8DED2AD90C,1.05,14302,0.32,0,14302,4904,2015-06-04
4E936C53DC5FE45EFAEECA84C45F8C82,0.49,14401,0.51,0,14401,4904,2015-06-04
4F51C3848F71D047407A7D83935FD606,0.0,14462,0.0,0,14462,4904,2015-06-04
504DA9CE07D6A269B620CFAADE2587FC,0.0,6430,1.24,0,6430,46673,2015-06-04
504F9A0223D7A1771A36C468AA8FB5C1,3.5,7078,0.5,0,7078,20974,2015-06-04
50B3869FAABB26E24C3A7EED559C758B,3.9,14394,0.1,1,14394,4904,2015-06-04
52510218E6878F65A22BB2421F932DDD,0.12,7101,0.38,0,7101,20974,2015-06-04
52C2C757DB52392B5A06440776E4A899,6.42,6452,0.18,1,6452,46673,2015-06-04
5327396C67155DFCAC52199FC87CA5B3,0.0,7109,0.95,0,7109,20974,2015-06-04
5328BC15C77FE7E9B4EA4988101A03F4,0.0,14392,0.51,0,14392,4904,2015-06-04
542436802662D7C47F5C48FC5699AF81,2.81,6483,0.59,0,6483,46673,2015-06-04
54BCA3D4BFC5378A2C6F823EF983DDFD,0.0,10850,0.59,0,10851,12631,2015-06-04
55F91F1FB7CB51E22646A713C7643CE8,0.0,14362,0.0,0,14362,4904,2015-06-04
5635E76073473F304E9F4D04A0351E0C,0.0,14299,0.45,0,14299,4904,2015-06-04
56D6507B3A6F008D606ACF74A225DE8D,0.13,14477,0.62,0,14477,4904,2015-06-04
573C3F5921F02E8728D13278739811A8,0.71,6454,0.19,1,6454,46673,2015-06-04
57D8454AC8D39B46C6F82807BD838122,0.0,7041,0.61,0,7041,20974,2015-06-04
58DDAED0B5AC52F503C2DC1DC3E97B36,0.94,7092,0.31,0,7092,20974,2015-06-04
59D53BA7A1AE10724BC59A55375005E5,18.63,7112,0.65,0,7112,20974,2015-06-04
5A65186BD98E8C4DD4DE3A63FEC1D0FF,4.21,10911,1.29,0,10912,12631,2015-06-04
5B1D6A7AE5A06FB353418B349475771B,6.72,7036,1.03,0,7036,20974,2015-06-04
5BD3D842576E227EF3FD0DEFB4B5DC20,7.68,6420,1.02,0,6420,46673,2015-06-04
5BEDC06E62B78B13F4819B8F518EC231,0.82,14433,0.88,0,14433,4904,2015-06-04
5C1201692AE4E6BBFB13C8DCBD3FA917,0.0,10899,1.43,0,10900,12631,2015-06-04
5D4024D5118CCBA3686FF10E6D74B17C,0.0,10861,1.51,0,10862,12631,2015-06-04
5D550EBA6A43EE9553BE29B2C6A46E58,0.0,10855,1.47,0,10856,12631,2015-06-04
5DF468C8A3B7810335CC0EE54F470B15,0.0,14306,0.0,0,14306,4904,2015-06-04
5E23B8C9EAAE50A625A5317E84ADF710,0.0,14314,0.57,0,14314,4904,2015-06-04
5F0D68D2E031778E3A294FBA6E1936D0,12.37,10799,0.63,0,10800,12631,2015-06-04
5F2905FD0C20A570FA04BB69C07B3DDF,74.93,6487,2.07,0,6487,46673,2015-06-04
5FACDF60ABE985326F33D031562BCFFE,0.0,14381,0.47,0,14381,4904,2015-06-04
60578DCD3FE61E7A9F62ECD250407006,0.0,6442,1.22,0,6442,46673,2015-06-04
617A6C6F998E8C93CE115A40ED1335ED,0.0,10825,0.23,0,10826,12631,2015-06-04
630966B0CAD470F265AB11C628DC6658,3.8,14398,0.0,1,14398,4904,2015-06-04
6374C27B35FE3D368E20F29E0634325D,0.0,14397,0.76,0,14397,4904,2015-06-04
6389155746E98BAAC924F28813471484,12.81,10869,0.59,0,10870,12631,2015-06-04
63A6CBFC6BC0EE1292FC486390699713,0.0,10893,1.36,0,10894,12631,2015-06-04
63DEF2B23D9A089965FD03F02D46D856,3.5,7035,0.5,0,7035,20974,2015-06-04
640F4FF540B5458BD9C0DF7F71B92980,0.0,14419,0.1,1,14419,4904,2015-06-04
6424894E8BF8FE1496F277E9211A206C,0.0,10811,0.6,0,10812,12631,2015-06-04
64813DFC6CC75A7B0C45F5B8729062F9,4.05,10910,0.9,0,10911,12631,2015-06-04
649DCE5C4C27F2C4986A6C01614F7FEF,0.0,10891,0.6,0,10892,12631,2015-06-04
653B16C3393C10367DB5FA03474CB0B5,0.0,6490,0.19,1,6490,46673,2015-06-04
65425CEDDFF0039EFB78BBA65679A695,0.0,10896,0.6,0,10897,12631,2015-06-04
6604AC3F21D54409299B9ADF707F327E,0.0,7060,0.53,0,7060,20974,2015-06-04
663E2AFF74D0BBC9134F0A784978F04F,0.0,10827,0.54,0,10828,12631,2015-06-04
665A069677F4463A9F3DAD05FB9F466F,1.97,14377,0.63,0,14377,4904,2015-06-04
66A47580E1700890EE599A05595D0D41,11.37,14336,0.68,0,14336,4904,2015-06-04
66D1379EBEC4D2A23FA35989BCFFFA0B,0.0,10849,0.69,0,10850,12631,2015-06-04
6832B3DE225D2F7A45364BB503ABB024,0.0,14436,0.86,0,14436,4904,2015-06-04
69BD705DA6E28DE8528F33581F30A2FA,0.0,7111,0.64,0,7111,20974,2015-06-04
6A06C287306E5AD2BEA0D02B52F5ED43,0.0,14349,0.55,0,14349,4904,2015-06-04
6C0D09FE1369B975325A3439E3B69A22,0.0,7117,0.0,0,7117,20974,2015-06-04
6C2EEAE1AC630E171DA4C76B32667A19,12.31,7056,0.59,0,7056,20974,2015-06-04
6C99652ACDB4D57EE8750D9EAD0150BB,0.0,6477,0.61,0,6477,46673,2015-06-04
6CD2B4CF75337CE108DE0A04BCA1E9B8,17.94,14427,0.16,1,14427,4904,2015-06-04
6D3598281B2E826217130F20C1690DF2,0.0,6422,0.0,1,6422,46673,2015-06-04
6E0295599094CF29833EA1A31147BDE3,0.0,10813,0.79,0,10814,12631,2015-06-04
6E6FD96A916D03499BA4403F6D6D9E2A,0.0,6457,0.75,0,6457,46673,2015-06-04
6F5831B0B83B8CD5A9251BF514229A99,1.05,7116,0.46,0,7116,20974,2015-06-04
7020F5A04B4C07F63CA8D6FA39561FFD,0.0,7047,0.57,0,7047,20974,2015-06-04
7030AC464FD3CF4D823538A2F7FD98EA,14.03,14459,0.47,0,14459,4904,2015-06-04
7113D82A8EA5D9A4337A0445E5F630A4,12.24,14318,0.61,0,14318,4904,2015-06-04
71167A98DF81214C76301405854E907C,0.0,10836,0.74,0,10837,12631,2015-06-04
71ED6FDEEDFCC980CBD6BFCAD943C181,0.0,14368,0.63,0,14368,4904,2015-06-04
727585C8855A8DAD5224A29F38342DCC,0.0,7103,0.74,0,7103,20974,2015-06-04
73E51BFE7D917F6095BB90DA0C90387E,0.0,14404,0.7,0,14404,4904,2015-06-04
74048AE40A4FD640074DA88E1EAF0F68,0.0,6491,0.81,0,6491,46673,2015-06-04
74309B3D9A9D0B00EDAA610BF9BECC05,0.0,10818,1.07,0,10819,12631,2015-06-04
746C6BA793B8761727940B9C05DAC50F,0.0,10842,0.88,0,10843,12631,2015-06-04
748C040DDA1B6B1FEAE1CD7678A3ED90,0.0,10875,0.6,0,10876,12631,2015-06-04
760975A400D5F4E8E04805010903B85B,0.0,14366,0.51,0,14366,4904,2015-06-04
76E40B8072AEA4A4982A156906C880A1,0.0,6444,0.78,0,6444,46673,2015-06-04
76E4C925517583DAA82AA0A96ED22C5D,13.44,14399,0.51,0,14399,4904,2015-06-04
775C41E66F6808977D6039D3D97DEB3D,0.0,6475,0.0,0,6475,46673,2015-06-04
7772C4F31FA51E676CB950BB8E1F3F90,4.31,7059,0.44,0,7059,20974,2015-06-04
7802B3FCD8E65A561050C146BA78D859,0.0,14443,0.0,1,14443,4904,2015-06-04
780C3C6AE3C4976EDAD8199E130DC4A2,0.0,10895,0.6,0,10896,12631,2015-06-04
788488A9E6D3E67763E87F10FE04F23E,0.0,14405,0.0,1,14405,4904,2015-06-04
792953F6770EA8C337D0673051BAD95E,4.75,6445,0.0,1,6445,46673,2015-06-04
7A4569E95086008129653434BCE521A8,0.0,10900,0.41,0,10901,12631,2015-06-04
7AD98BEA92A03680C79E8CEB9A0E0CDF,1.52,6425,1.53,0,6425,46673,2015-06-04
7B39F96D152021681C877124606A3E33,2.0,6435,0.0,1,6435,46673,2015-06-04
7BFA7F4136080F13844242254CB4DEC4,10.65,7077,0.8,0,7077,20974,2015-06-04
7BFE29EF5EBECB9F17B6F0EE40DB6D5D,0.0,10865,1.82,0,10866,12631,2015-06-04
7C39030E46D32435AE4BDD062EC83C85,0.0,10857,0.8,0,10858,12631,2015-06-04
7CCC382D0F9499273D2F056A6B905213,0.0,14395,0.74,0,14395,4904,2015-06-04
7D28F298C45CD74150B1503CA98283E9,0.0,14417,0.47,0,14417,4904,2015-06-04
7F0E2906862F517089EF1301A23416E6,0.0,14359,0.64,0,14359,4904,2015-06-04
7F17D4E0627442B770DB35E1BCBDFA4F,0.0,14474,0.68,0,14474,4904,2015-06-04
80003C3BD0FF9C6DEB9AF3176521ECB7,13.44,14312,0.51,0,14312,4904,2015-06-04
8007DBBEE82B1943AF9F3F0B292A36DD,0.0,14347,0.12,1,14347,4904,2015-06-04
815C3FA02D6B8C1C36943281B392E437,6.05,6488,1.15,0,6488,46673,2015-06-04
824CACC0B50A554B9E2E9ED682193127,13.49,14373,0.51,0,14373,4904,2015-06-04
83798069BB0E35F5E966C41F6E61A65B,0.1,7115,0.8,0,7115,20974,2015-06-04
842BC6BB5E672308290BA4AF5858DFCE,0.0,10864,0.1,0,10865,12631,2015-06-04
84B52CA6982D08A834CAE0E5CADCDA9F,0.0,14468,0.0,1,14468,4904,2015-06-04
864AB12ABA89F5335E2D69AD3BAFF2C8,0.0,14303,0.0,1,14303,4904,2015-06-04
866D829E1530BED32B105B1C617180F7,0.68,7045,0.57,0,7045,20974,2015-06-04
86CB86AC49A1EAFA7B33E79AF95D0037,0.0,10890,0.1,0,10891,12631,2015-06-04
86FC6A4C84BACFF75669F98B3DF92E0F,0.0,6460,0.74,1,6460,46673,2015-06-04
88246C773E10ECACE1CAF629AD850CCA,2.85,7068,0.55,0,7068,20974,2015-06-04
88C0F4EC08D6798914D17C784658ECF7,5.9,14446,1.1,0,14446,4904,2015-06-04
8AB3B58AE180A6D0BA42174BADA566B1,0.0,14473,0.67,0,14473,4904,2015-06-04
8BCE69C628641076EA93013CD02E5DDC,0.0,7065,0.92,0,7065,20974,2015-06-04
8E557A468DBE366A1FAFEB41EF437B99,0.0,7054,1.1,0,7054,20974,2015-06-04
8E9CB1532F09D68D4DFF9C76145638A9,14.02,14343,0.48,0,14343,4904,2015-06-04
8FA0046A83D15DCDEF8198579A60B147,0.0,10856,0.63,0,10857,12631,2015-06-04
909EE5B29620670BBE2ADADC6AA991F4,0.0,7110,1.34,0,7110,20974,2015-06-04
90F6B00BC63FF3564A39AC9764B5DDCE,0.1,6434,0.0,1,6434,46673,2015-06-04
90FD067BBF54065D796A8A5CBBFA1170,0.0,10817,0.14,0,10818,12631,2015-06-04
913BEB6C137C9056E4FE2360EBB7235D,0.0,10828,0.52,0,10829,12631,2015-06-04
91F86E13AD2AA519B500F3771FAE9494,0.0,14411,0.0,1,14411,4904,2015-06-04
925E48CC7A754BA9C571E08FB0D9CC69,0.0,6432,0.11,1,6432,46673,2015-06-04
92E4746DC20E7622173350F8EB0A65BF,0.0,14376,0.42,0,14376,4904,2015-06-04
92F9E2B7816D96733E64EF70F7D0F719,0.0,14301,1.0,0,14301,4904,2015-06-04
94408B32E2D039071BFED7A7AB257661,0.0,7055,1.01,0,7055,20974,2015-06-04
94A96165937B41734EB94C45B29A5C7B,0.0,10802,0.54,0,10803,12631,2015-06-04
969B38012376744E1187332EEDB05766,11.6,7094,0.65,0,7094,20974,2015-06-04
9711F2A571D3FCCE56A8BD43EFA57FC3,0.1,14456,0.0,1,14456,4904,2015-06-04
976FFDAB8771A540FC4B1129E728693E,0.0,14463,0.0,1,14463,4904,2015-06-04
97CA2B858660F67590A97F5A105F7B36,0.0,7043,0.0,0,7043,20974,2015-06-04
97FD73972555DD1D59E515C5BCEF23BD,11.55,6464,0.7,0,6464,46673,2015-06-04
993A12EB9C57EEDF2DA7F296AF954F09,0.0,7095,4.06,0,7095,20974,2015-06-04
9BC192F14CF8A628ADAB4D63D31A4DB1,3.17,7049,0.53,0,7049,20974,2015-06-04
9BED374DC6F6329DEE1D19F50884869F,0.0,14410,0.47,0,14410,4904,2015-06-04
9BF8F6EBCB66816974E605DF58715AC7,1.05,14432,0.7,0,14432,4904,2015-06-04
9C2FE1CCEAA828AEBE82F90E477DAEAA,8.51,7113,0.89,0,7113,20974,2015-06-04
9CC6625BFBDCB53A66D6C7AD427DCE2B,0.0,14396,0.0,0,14396,4904,2015-06-04
9D949C3E0DC1044124944AB84822B7A1,2.1,10876,0.65,0,10877,12631,2015-06-04
9E93C4824688D3E9F6519CCAF0DA09FE,0.0,6467,0.0,0,6467,46673,2015-06-04
9ECEE2946D37D315CE54DDDE2F38C64C,0.0,14464,0.13,1,14464,4904,2015-06-04
A027988B68D67DFB690EC041E045C8CF,0.0,10805,0.56,0,10806,12631,2015-06-04
A039F20C154C4ECC0048F988B85F95B4,0.0,14414,0.0,0,14414,4904,2015-06-04
A043F3F3D651345BED1B069E072971CF,10.9,10831,0.75,0,10832,12631,2015-06-04
